CREATIVE,LINK,SPONSOR,CATEGORY,CATEGORY-STATE,L,MARKET,DISTRICT,MEDIA,AIRDATE,AIRTIME,DAYPART,STATION,AFFILIATE,PROGRAM,PROGRAM TYPE,EST. COST,AD TYPE,AFFILIATION,ELECTION,ISSUE,LEVEL,RACE,TONE,YEAR,NIELSENDMAID,MARKET-STATE
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/06/2018","18:23:12","EARLY NEWS","WRAL","NBC","WRAL NEWS AT 6PM","NEWSCAST (LOCAL ONLY)","1350","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/08/2018","18:09:24","EARLY FRINGE","WRAL","NBC","WRAL NEWS SUNDAY","NEWSCAST (LOCAL ONLY)","400","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/09/2018","06:59:10","EARLY MORNING","WRAL","NBC","WRAL MORNING NEWS","NEWSCAST (LOCAL ONLY)","700","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/09/2018","18:08:36","EARLY NEWS","WRAL","NBC","WRAL NEWS AT 6PM","NEWSCAST (LOCAL ONLY)","1350","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/09/2018","23:31:45","LATE FRINGE","WRAL","NBC","WRAL NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","1150","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/10/2018","06:24:58","EARLY MORNING","WRAL","NBC","WRAL MORNING NEWS","NEWSCAST (LOCAL ONLY)","700","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/10/2018","18:24:08","EARLY NEWS","WRAL","NBC","WRAL NEWS AT 6PM","NEWSCAST (LOCAL ONLY)","1350","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/10/2018","23:13:58","LATE NEWS","WRAL","NBC","WRAL NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","1150","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/11/2018","06:28:58","EARLY MORNING","WRAL","NBC","WRAL MORNING NEWS","NEWSCAST (LOCAL ONLY)","700","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/11/2018","18:13:05","EARLY NEWS","WRAL","NBC","WRAL NEWS AT 6PM","NEWSCAST (LOCAL ONLY)","1350","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/11/2018","23:30:22","LATE FRINGE","WRAL","NBC","WRAL NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","1150","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/12/2018","06:42:20","EARLY MORNING","WRAL","NBC","WRAL MORNING NEWS","NEWSCAST (LOCAL ONLY)","700","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/12/2018","23:30:33","LATE FRINGE","WRAL","NBC","WRAL NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","500","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/13/2018","06:09:06","EARLY MORNING","WRAL","NBC","WRAL MORNING NEWS","NEWSCAST (LOCAL ONLY)","700","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/13/2018","18:13:59","EARLY NEWS","WRAL","NBC","WRAL NEWS AT 6PM","NEWSCAST (LOCAL ONLY)","1350","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/13/2018","23:14:11","LATE NEWS","WRAL","NBC","WRAL NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","1150","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/15/2018","18:23:38","EARLY FRINGE","WRAL","NBC","WRAL NEWS SUNDAY","NEWSCAST (LOCAL ONLY)","300","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/16/2018","16:43:21","EARLY FRINGE","WRAL","NBC","WRAL NEWS AT 4PM","NEWSCAST (LOCAL ONLY)","970","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/16/2018","17:13:15","EARLY FRINGE","WRAL","NBC","WRAL NEWS AT 5PM","NEWSCAST (LOCAL ONLY)","1000","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/16/2018","17:38:19","EARLY FRINGE","WRAL","NBC","WRAL NEWS AT 5:30PM","NEWSCAST (LOCAL ONLY)","970","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"HOUSE/NC02 HOLDING GOES ABOUT HIS BUSINESS","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC02_HOLDING_GOES_ABOUT_HIS_BUSINESS.wmv","HOLDING, GEORGE","HOUSE/NC02","NC","30","RALEIGH","02","Spot TV","04/16/2018","18:13:30","EARLY NEWS","WRAL","NBC","WRAL NEWS AT 6PM","NEWSCAST (LOCAL ONLY)","1390","CANDIDATE","REPUBLICAN","PRIMARY","TAXES|SOCIAL ISSUES|TAXES:  REFORM","FEDERAL","US HOUSE","POSITIVE","2018","560","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/07/2018","06:28:58","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE WKND EDTN","NEWSCAST (LOCAL ONLY)","60","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/08/2018","06:58:04","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE WKND EDTN","NEWSCAST (LOCAL ONLY)","40","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/09/2018","05:29:54","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE MORN ED I","NEWSCAST (LOCAL ONLY)","30","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/14/2018","07:56:55","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE WKND ED 2","NEWSCAST (LOCAL ONLY)","60","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/14/2018","18:08:28","EARLY FRINGE","WNCT","CBS","9 ON YOUR SIDE WEEKEND E","NEWSCAST (LOCAL ONLY)","90","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/15/2018","07:22:39","EARLY MORNING","WNCT","CBS","9 ON YOUR SIDE WKND ED 2","NEWSCAST (LOCAL ONLY)","40","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"STREP/NC REEVES YOUR VOICE IN THE HOUSE","http://mycmag.kantarmediana.com/KMIcmagvidbin2/STREP_NC_REEVES_YOUR_VOICE_IN_THE_HOUSE.wmv","REEVES, ERNEST","STATE REPRESENTATIVE","NC","30","GREENVILLE, NC","N/A","Spot TV","04/15/2018","18:27:30","EARLY FRINGE","WNCT","CBS","9 ON YOUR SIDE WEEKEND E","NEWSCAST (LOCAL ONLY)","120","CANDIDATE","DEMOCRAT","PRIMARY","EDUCATION|VETERANS AFFAIRS","STATE","STATE REPRESENTATIVE","POSITIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","05:44:26","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","06:58:39","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","23:11:15","LATE NEWS","WCTI","ABC","NEWSCHANNEL 12 AT ELEVEN","NEWSCAST (LOCAL ONLY)","170","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","06:16:27","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","18:18:55","EARLY NEWS","WCTI","ABC","NEWS CHANNEL 12 AT SIX","NEWSCAST (LOCAL ONLY)","410","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","23:21:30","LATE NEWS","WCTI","ABC","NEWSCHANNEL 12 AT ELEVEN","NEWSCAST (LOCAL ONLY)","170","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","06:08:13","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/12/2018","23:33:29","LATE FRINGE","WCTI","ABC","NEWSCHANNEL 12 AT ELEVEN","NEWSCAST (LOCAL ONLY)","70","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","06:28:53","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/13/2018","23:23:16","LATE NEWS","WCTI","ABC","NEWSCHANNEL 12 AT ELEVEN","NEWSCAST (LOCAL ONLY)","170","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/15/2018","07:09:16","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","70","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","06:57:53","EARLY MORNING","WCTI","ABC","NEWS CHANNEL 12 THIS MOR","NEWSCAST (LOCAL ONLY)","150","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/16/2018","22:34:52","PRIME TIME","WCTI","ABC","CROSSING-ABC","DRAMA/ADVENTURE","360","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","05:29:56","EARLY MORNING","WITN","NBC","WITN NEWS EARLY SUNRISE","NEWSCAST (LOCAL ONLY)","90","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","12:18:31","DAYTIME","WITN","NBC","WITN NEWS AT NOON","NEWSCAST (LOCAL ONLY)","60","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","17:25:55","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:00PM","NEWSCAST (LOCAL ONLY)","120","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","19:34:30","PRIME ACCESS","WITN","NBC","JEOPARDY","GAME SHOW","340","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/10/2018","23:24:51","LATE NEWS","WITN","NBC","WITN 7 NEWS AT 11PM","NEWSCAST (LOCAL ONLY)","220","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","07:26:40","EARLY MORNING","WITN","NBC","TODAY SHOW-NBC","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
"HOUSE/NC03 DACEY LIBERALS ON A MISSION","http://mycmag.kantarmediana.com/KMIcmagvidbin2/HOUSE_NC03_DACEY_LIBERALS_ON_A_MISSION.wmv","DACEY, SCOTT","HOUSE/NC03","NC","30","GREENVILLE, NC","03","Spot TV","04/11/2018","17:10:51","EARLY FRINGE","WITN","NBC","WITN 7 NEWS AT 5:00PM","NEWSCAST (LOCAL ONLY)","120","CANDIDATE","REPUBLICAN","PRIMARY","PRO-TRUMP","FEDERAL","US HOUSE","NEGATIVE","2018","545","NC"
